Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
Multivan,Volkswagen, 11.11.2023, POLOGNE,11 088 €,DIESEL,280 000 KM,2004,AUTOMATIQUE,16-300
C4 grand picasso,Citroen, 11.11.2023, POLOGNE,3 003 €,GPL,392 777 KM,2008,AUTOMATIQUE,16-300
A4 avant,Audi, 12.11.2023, POLOGNE,12 658 €,DIESEL,181 000 KM,2015,MANUELLE,16-300
Civic,Honda, 12.11.2023, POLOGNE,8 062 €,DIESEL,219 000 KM,2014,MANUELLE,16-300
Golf,Volkswagen, 13.11.2023, POLOGNE,5 544 €,ESSENCE,193 000 KM,2009,MANUELLE,16-300
Insignia,Opel, 14.11.2023, POLOGNE,5 082 €,DIESEL,263 000 KM,2009,MANUELLE,16-300
208,Peugeot, 14.11.2023, POLOGNE,4 366 €,DIESEL,220 000 KM,2013,MANUELLE,16-300
Serie 3 coupe,Bmw, 14.11.2023, POLOGNE,10 048 €,ESSENCE,288 000 KM,2007,AUTOMATIQUE,16-300
Serie 5,Bmw, 14.11.2023, POLOGNE,6 930 €,ESSENCE,322 265 KM,2003,MANUELLE,16-300
A4 cabriolet,Audi, 14.11.2023, POLOGNE,3 604 €,DIESEL,32 000 KM,2004,MANUELLE,16-300
Superb,Skoda, 14.11.2023, POLOGNE,16 170 €,DIESEL,190 000 KM,2016,MANUELLE,16-300
Superb,Skoda, 14.11.2023, POLOGNE,7 831 €,ESSENCE,129 000 KM,2011,MANUELLE,16-300
Partner tepee,Peugeot, 14.11.2023, POLOGNE,7 392 €,ESSENCE,107 000 KM,2016,MANUELLE,16-300
Crosstrek,Subaru, 15.11.2023, POLOGNE,18 480 €,ESSENCE,75 000 KM,2019,AUTOMATIQUE,16-300
A6,Audi, 21.12.2023, ESPAGNE,NC,ESSENCE,80 000 KM,2016,AUTOMATIQUE,-
A8,Audi, 16.11.2023, POLOGNE,3 580 €,GPL,353 000 KM,1995,AUTOMATIQUE,16-300
Caddy,Volkswagen, 17.11.2023, POLOGNE,5 013 €,ESSENCE,197 000 KM,2007,MANUELLE,16-300
Outlander,Mitsubishi, 17.11.2023, POLOGNE,5 059 €,DIESEL,344 000 KM,2008,MANUELLE,16-300
A6,Audi, 18.11.2023, POLOGNE,13 860 €,ESSENCE,224 000 KM,2012,MANUELLE,16-300
A4,Audi, 18.11.2023, POLOGNE,11 550 €,DIESEL,152 000 KM,2012,MANUELLE,16-300
A4,Audi, 18.11.2023, POLOGNE,20 789 €,DIESEL,180 000 KM,2017,AUTOMATIQUE,16-300
Q7,Audi, 18.11.2023, POLOGNE,13 860 €,DIESEL,344 000 KM,2008,AUTOMATIQUE,16-300
Adam,Opel, 19.11.2023, POLOGNE,7 369 €,ESSENCE,93 500 KM,2017,MANUELLE,16-300
Ix20,Hyundai, 19.11.2023, POLOGNE,4 620 €,DIESEL,194 000 KM,2011,MANUELLE,16-300
Ducato,Fiat, 19.11.2023, POLOGNE,3 927 €,DIESEL,306 000 KM,2009,MANUELLE,16-300
X5,Bmw, 20.11.2023, POLOGNE,6 699 €,DIESEL,299 700 KM,2004,AUTOMATIQUE,16-300
Stelvio,Alfa romeo, 20.11.2023, POLOGNE,69 298 €,ESSENCE,18 500 KM,2021,AUTOMATIQUE,16-300
Golf,Volkswagen, 20.11.2023, POLOGNE,7 831 €,ESSENCE,238 000 KM,2008,AUTOMATIQUE,16-300
Passat cc,Volkswagen, 20.11.2023, POLOGNE,9 240 €,ESSENCE,145 000 KM,2009,MANUELLE,16-300
Passat,Volkswagen, 20.11.2023, POLOGNE,10 395 €,ESSENCE,161 000 KM,2013,MANUELLE,16-300
Golf,Volkswagen, 20.11.2023, POLOGNE,7 392 €,ESSENCE,206 000 KM,2009,AUTOMATIQUE,16-300
Golf,Volkswagen, 20.11.2023, POLOGNE,6 930 €,ESSENCE,230 KM,2009,MANUELLE,16-300
Sharan,Volkswagen, 20.11.2023, POLOGNE,10 395 €,ESSENCE,182 000 KM,2010,MANUELLE,16-300
X1,Bmw, 20.11.2023, POLOGNE,11 319 €,DIESEL,214 000 KM,2012,MANUELLE,16-300
X1,Bmw, 20.11.2023, POLOGNE,18 480 €,ESSENCE,192 000 KM,2016,AUTOMATIQUE,16-300
Serie 3,Bmw, 20.11.2023, POLOGNE,13 860 €,DIESEL,210 000 KM,2014,AUTOMATIQUE,16-300
Ibiza,Seat, 20.11.2023, POLOGNE,5 290 €,DIESEL,159 000 KM,2012,MANUELLE,16-300
X1,Bmw, 20.11.2023, POLOGNE,8 547 €,DIESEL,298 000 KM,2010,AUTOMATIQUE,16-300
2008,Peugeot, 21.11.2023, POLOGNE,9 933 €,ESSENCE,99 400 KM,2016,AUTOMATIQUE,16-300
A3,Audi, 21.11.2023, POLOGNE,5 775 €,ESSENCE,207 000 KM,2008,MANUELLE,16-300
A4,Audi, 22.11.2023, POLOGNE,9 240 €,ESSENCE,223 KM,2009,MANUELLE,16-300
A4,Audi, 22.11.2023, POLOGNE,8 085 €,ESSENCE,196 000 KM,2008,AUTOMATIQUE,16-300
A4,Audi, 22.11.2023, POLOGNE,8 085 €,ESSENCE,198 000 KM,2009,MANUELLE,16-300
Q5,Audi, 22.11.2023, POLOGNE,13 398 €,ESSENCE,222 000 KM,2009,AUTOMATIQUE,16-300
A3 sportback,Audi, 22.11.2023, POLOGNE,11 550 €,ESSENCE,199 000 KM,2013,MANUELLE,16-300
Q5,Audi, 22.11.2023, POLOGNE,13 860 €,ESSENCE,207 000 KM,2010,MANUELLE,16-300
Q7,Audi, 22.11.2023, POLOGNE,13 629 €,DIESEL,269 000 KM,2008,AUTOMATIQUE,16-300
A4 avant,Audi, 22.11.2023, POLOGNE,11 550 €,ESSENCE,186 000 KM,2012,MANUELLE,16-300
Exeo,Seat, 22.11.2023, POLOGNE,8 085 €,ESSENCE,175 000 KM,2011,AUTOMATIQUE,16-300
A5,Audi, 22.11.2023, POLOGNE,12 705 €,ESSENCE,198 000 KM,2010,AUTOMATIQUE,16-300
Q5,Audi, 22.11.2023, POLOGNE,15 015 €,DIESEL,194 000 KM,2010,MANUELLE,16-300
A3,Audi, 22.11.2023, POLOGNE,6 930 €,ESSENCE,253 000 KM,2009,MANUELLE,16-300
Ibiza,Seat, 22.11.2023, POLOGNE,6 930 €,ESSENCE,212 000 KM,2010,AUTOMATIQUE,16-300
X1,Bmw, 23.11.2023, POLOGNE,11 088 €,ESSENCE,161 000 KM,2011,MANUELLE,16-300
A1,Audi, 23.11.2023, POLOGNE,8 778 €,ESSENCE,174 000 KM,2011,MANUELLE,16-300
A3,Audi, 23.11.2023, POLOGNE,8 547 €,ESSENCE,184 000 KM,2011,MANUELLE,16-300
A3,Audi, 23.11.2023, POLOGNE,9 124 €,ESSENCE,250 000 KM,2012,MANUELLE,16-300
A5 cabriolet,Audi, 23.11.2023, POLOGNE,12 243 €,DIESEL,2 010 KM,2009,AUTOMATIQUE,16-300
Tt,Audi, 23.11.2023, POLOGNE,8 085 €,ESSENCE,200 KM,2007,MANUELLE,16-300
Classe a,Mercedes, 23.11.2023, POLOGNE,2 056 €,ESSENCE,234 000 KM,2007,MANUELLE,16-300
Vito,Mercedes, 23.11.2023, POLOGNE,5 775 €,DIESEL,244 000 KM,2004,AUTOMATIQUE,16-300
A5 sportback,Audi, 24.11.2023, POLOGNE,13 629 €,DIESEL,190 000 KM,2011,MANUELLE,16-300
Outlander,Mitsubishi, 24.11.2023, POLOGNE,4 042 €,DIESEL,25 000 KM,2007,MANUELLE,16-300
Ecosport,Ford, 25.11.2023, POLOGNE,8 778 €,ESSENCE,142 198 KM,2015,MANUELLE,16-300
I30,Hyundai, 25.11.2023, POLOGNE,6 930 €,DIESEL,191 000 KM,2016,MANUELLE,16-300
Qashqai+2,Nissan, 25.11.2023, POLOGNE,9 424 €,ESSENCE,193 000 KM,2011,MANUELLE,16-300
Polo,Volkswagen, 25.11.2023, POLOGNE,3 673 €,ESSENCE,209 000 KM,2006,MANUELLE,16-300
Qashqai+2,Nissan, 25.11.2023, POLOGNE,9 424 €,ESSENCE,193 000 KM,2011,MANUELLE,16-300
Polo,Volkswagen, 25.11.2023, POLOGNE,3 673 €,ESSENCE,209 000 KM,2006,MANUELLE,16-300
Impreza,Subaru, 28.11.2023, POLOGNE,18 480 €,GPL,152 644 KM,2008,MANUELLE,16-300
Leaf,Nissan, 30.11.2023, POLOGNE,10 811 €,ELECTRIQUE,63 000 KM,2017,AUTOMATIQUE,16-300
A3,Audi, 30.11.2023, POLOGNE,3 465 €,DIESEL,331 062 KM,2002,MANUELLE,16-300
Doblo,Fiat, 30.11.2023, POLOGNE,901 €,DIESEL,330 206 KM,2005,MANUELLE,16-300
Classe clk,Mercedes, 30.11.2023, POLOGNE,3 696 €,ESSENCE,283 509 KM,2003,AUTOMATIQUE,16-300
Serie 1,Bmw, 03.12.2023, POLOGNE,21 228 €,DIESEL,89 790 KM,2017,AUTOMATIQUE,16-300
Mgo,Microcar, 03.12.2023, POLOGNE,10 372 €,DIESEL,16 026 KM,2020,AUTOMATIQUE,16-300
Zafira,Opel, 04.12.2023, POLOGNE,1 155 €,ESSENCE,250 000 KM,2004,MANUELLE,16-300
Golf,Volkswagen, 04.12.2023, POLOGNE,1 571 €,ESSENCE,268 654 KM,1999,MANUELLE,16-300
C5,Citroen, 04.12.2023, POLOGNE,5 059 €,DIESEL,238 700 KM,2009,MANUELLE,16-300
Lt,Volkswagen, 04.12.2023, POLOGNE,2 079 €,DIESEL,320 000 KM,2000,MANUELLE,16-300
Touran,Volkswagen, 05.12.2023, POLOGNE,5 059 €,DIESEL,350 000 KM,2009,MANUELLE,16-300
Exeo,Seat, 05.12.2023, POLOGNE,6 930 €,ESSENCE,175 000 KM,2011,AUTOMATIQUE,16-300
Superb,Skoda, 05.12.2023, POLOGNE,5 775 €,ESSENCE,130 000 KM,2008,MANUELLE,16-300
Q5,Audi, 05.12.2023, POLOGNE,11 550 €,ESSENCE,250 000 KM,2008,AUTOMATIQUE,16-300
Yaris,Toyota, 06.12.2023, POLOGNE,3 881 €,DIESEL,180 119 KM,2007,MANUELLE,16-300
C3 picasso,Citroen, 06.12.2023, POLOGNE,4 504 €,ESSENCE,160 200 KM,2010,MANUELLE,16-300
Q7,Audi, 06.12.2023, POLOGNE,11 549 €,DIESEL,344 000 KM,2007,AUTOMATIQUE,16-300
Insignia,Opel, 06.12.2023, POLOGNE,5 313 €,ESSENCE,219 000 KM,2009,MANUELLE,16-300
Auris,Toyota, 06.12.2023, POLOGNE,6 676 €,ESSENCE,141 000 KM,2010,MANUELLE,16-300
Ix35,Hyundai, 06.12.2023, POLOGNE,11 087 €,DIESEL,190 102 KM,2015,MANUELLE,16-300
Ceed,Kia, 06.12.2023, POLOGNE,6 907 €,DIESEL,238 106 KM,2013,MANUELLE,16-300
Serie 7,Bmw, 07.12.2023, POLOGNE,2 772 €,ESSENCE,330 000 KM,1994,AUTOMATIQUE,16-300
Mini,Mini, 28.12.2023, PAYS-BAS,NC,ESSENCE,226 316 KM,2002,MANUELLE,7496
Serie 5,Bmw, 07.12.2023, POLOGNE,17 301 €,DIESEL,206 135 KM,2012,AUTOMATIQUE,16-300
407,Peugeot, 07.12.2023, POLOGNE,2 079 €,ESSENCE,291 000 KM,2006,MANUELLE,16-300
Superb,Skoda, 07.12.2023, POLOGNE,7 715 €,ESSENCE,130 000 KM,2011,MANUELLE,16-300
Serie 5 touring,Bmw, 07.12.2023, POLOGNE,5 752 €,DIESEL,250 000 KM,2008,AUTOMATIQUE,16-300
Rav4,Toyota, 07.12.2023, POLOGNE,12 473 €,DIESEL,180 000 KM,2013,MANUELLE,16-300
Pajero,Mitsubishi, 07.12.2023, POLOGNE,13 167 €,DIESEL,285 000 KM,2010,AUTOMATIQUE,16-300
Insight,Honda, 07.12.2023, POLOGNE,8 524 €,ESSENCE,85 000 KM,2010,AUTOMATIQUE,16-300
Classe gla,Mercedes, 08.12.2023, POLOGNE,41 348 €,ESSENCE,500 KM,2023,AUTOMATIQUE,16-300
A4,Audi, 08.12.2023, POLOGNE,901 €,ESSENCE,290 000 KM,1997,MANUELLE,16-300
A4,Audi, 08.12.2023, POLOGNE,8 755 €,ESSENCE,175 000 KM,2011,MANUELLE,16-300
Auris,Toyota, 08.12.2023, POLOGNE,13 513 €,HYBRIDE,231 414 KM,2016,AUTOMATIQUE,16-300
Transporter,Volkswagen, 08.12.2023, POLOGNE,1 501 €,DIESEL,409 600 KM,1996,MANUELLE,16-300
Caddy,Volkswagen, 08.12.2023, POLOGNE,3 673 €,ESSENCE,269 586 KM,2005,MANUELLE,16-300
Kuga,Ford, 09.12.2023, POLOGNE,7 831 €,DIESEL,266 800 KM,2009,MANUELLE,16-300
Swift,Suzuki, 09.12.2023, POLOGNE,2 056 €,ESSENCE,174 000 KM,2005,MANUELLE,16-300
Astra,Opel, 10.12.2023, POLOGNE,2 772 €,DIESEL,296 000 KM,2005,MANUELLE,16-300
X3,Bmw, 10.12.2023, POLOGNE,4 597 €,DIESEL,315 000 KM,2006,MANUELLE,16-300
Passat,Volkswagen, 10.12.2023, POLOGNE,4 042 €,DIESEL,280 387 KM,2006,MANUELLE,16-300
C-max,Ford, 10.12.2023, POLOGNE,5 775 €,DIESEL,240 000 KM,2014,MANUELLE,16-300
I10,Hyundai, 10.12.2023, POLOGNE,2 703 €,ESSENCE,229 000 KM,2009,MANUELLE,16-300
Qashqai,Nissan, 11.12.2023, POLOGNE,8 062 €,DIESEL,174 500 KM,2012,MANUELLE,16-300
I40,Hyundai, 11.12.2023, POLOGNE,11 087 €,DIESEL,195 092 KM,2016,AUTOMATIQUE,16-300
Multivan,Volkswagen, 12.12.2023, POLOGNE,18 017 €,DIESEL,295 646 KM,2010,AUTOMATIQUE,16-300
Sharan,Volkswagen, 12.12.2023, POLOGNE,11 549 €,ESSENCE,182 000 KM,2010,MANUELLE,16-300
Serie 1,Bmw, 12.12.2023, POLOGNE,15 315 €,DIESEL,175 000 KM,2019,AUTOMATIQUE,16-300
Mini,Mini, 28.12.2023, PAYS-BAS,NC,ESSENCE,226 316 KM,2002,MANUELLE,7496
Auris,Toyota, 12.12.2023, POLOGNE,12 473 €,HYBRIDE,265 817 KM,2016,AUTOMATIQUE,16-300
Leaf,Nissan, 12.12.2023, POLOGNE,14 992 €,ELECTRIQUE,124 000 KM,2020,AUTOMATIQUE,16-300
C4 grand picasso,Citroen, 12.12.2023, POLOGNE,2 772 €,DIESEL,302 000 KM,2008,MANUELLE,16-300
A6,Audi, 12.12.2023, POLOGNE,4 620 €,DIESEL,387 000 KM,2005,MANUELLE,16-300
Passat,Volkswagen, 12.12.2023, POLOGNE,1 802 €,ESSENCE,240 KM,2001,MANUELLE,16-300
Sharan,Volkswagen, 12.12.2023, POLOGNE,1 825 €,DIESEL,370 000 KM,2005,MANUELLE,16-300
5,Mazda, 13.12.2023, POLOGNE,6 214 €,ESSENCE,161 000 KM,2011,MANUELLE,16-300
H1,Hyundai, 14.12.2023, POLOGNE,5 752 €,DIESEL,148 477 KM,2007,MANUELLE,16-300
Kuga,Ford, 14.12.2023, POLOGNE,10 394 €,DIESEL,197 000 KM,2013,MANUELLE,16-300
Lancer,Mitsubishi, 14.12.2023, POLOGNE,4 042 €,DIESEL,275 000 KM,2007,MANUELLE,16-300
A4,Audi, 15.12.2023, POLOGNE,3 858 €,ESSENCE,232 000 KM,2003,AUTOMATIQUE,16-300
Tiguan,Volkswagen, 15.12.2023, POLOGNE,8 547 €,DIESEL,211 280 KM,2009,AUTOMATIQUE,16-300
Passat,Volkswagen, 15.12.2023, POLOGNE,9 124 €,DIESEL,211 000 KM,2013,MANUELLE,16-300
A3,Audi, 15.12.2023, POLOGNE,1 155 €,DIESEL,335 220 KM,2000,MANUELLE,16-300
Lancer,Mitsubishi, 15.12.2023, POLOGNE,8 524 €,ESSENCE,230 000 KM,2017,MANUELLE,16-300
A4,Audi, 16.12.2023, POLOGNE,6 214 €,DIESEL,235 000 KM,2008,MANUELLE,16-300
Espace,Renault, 16.12.2023, POLOGNE,508 €,DIESEL,323 789 KM,2003,MANUELLE,16-300
Classe sl,Mercedes, 16.12.2023, POLOGNE,19 634 €,ESSENCE,88 000 KM,1992,AUTOMATIQUE,16-300
208,Peugeot, 16.12.2023, POLOGNE,4 851 €,ESSENCE,177 000 KM,2013,MANUELLE,16-300
Qashqai,Nissan, 16.12.2023, POLOGNE,7 854 €,DIESEL,213 641 KM,2011,MANUELLE,16-300
Mondeo,Ford, 16.12.2023, POLOGNE,2 171 €,DIESEL,260 000 KM,2008,MANUELLE,16-300
Transporter,Volkswagen, 16.12.2023, POLOGNE,1 340 €,DIESEL,409 500 KM,1996,MANUELLE,16-300
Lupo,Volkswagen, 16.12.2023, POLOGNE,1 525 €,ESSENCE,134 000 KM,2003,MANUELLE,16-300
Touran,Volkswagen, 16.12.2023, POLOGNE,5 059 €,DIESEL,278 000 KM,2007,MANUELLE,16-300
A4 avant,Audi, 17.12.2023, POLOGNE,6 907 €,DIESEL,305 000 KM,2010,AUTOMATIQUE,16-300
Q3,Audi, 17.12.2023, POLOGNE,14 737 €,DIESEL,169 000 KM,2013,MANUELLE,16-300
Serie 5,Bmw, 17.12.2023, POLOGNE,4 112 €,DIESEL,378 100 KM,2003,AUTOMATIQUE,16-300
Antara,Opel, 17.12.2023, POLOGNE,5 773 €,DIESEL,315 000 KM,2007,AUTOMATIQUE,16-300
Sharan,Volkswagen, 17.12.2023, POLOGNE,15 707 €,DIESEL,220 900 KM,2014,MANUELLE,16-300
Soul,Kia, 17.12.2023, POLOGNE,5 521 €,ESSENCE,196 175 KM,2010,MANUELLE,16-300
Sportage,Kia, 17.12.2023, POLOGNE,9 702 €,DIESEL,268 000 KM,2010,MANUELLE,16-300
C4 cactus,Citroen, 17.12.2023, POLOGNE,8 847 €,DIESEL,151 800 KM,2016,MANUELLE,16-300
Golf,Volkswagen, 17.12.2023, POLOGNE,531 €,DIESEL,288 000 KM,1997,MANUELLE,16-300
A6,Audi, 18.12.2023, POLOGNE,39 038 €,DIESEL,117 000 KM,2019,AUTOMATIQUE,16-300
Xc60,Volvo, 18.12.2023, POLOGNE,12 220 €,DIESEL,239 876 KM,2011,MANUELLE,16-300
Verso,Toyota, 18.12.2023, POLOGNE,3 904 €,DIESEL,237 000 KM,2009,MANUELLE,16-300
607,Peugeot, 18.12.2023, POLOGNE,3 465 €,DIESEL,246 884 KM,2007,MANUELLE,16-300
A4,Audi, 18.12.2023, POLOGNE,1 501 €,DIESEL,478 634 KM,1997,MANUELLE,16-300
S60,Volvo, 18.12.2023, POLOGNE,12 682 €,DIESEL,138 000 KM,2015,MANUELLE,16-300
207,Peugeot, 18.12.2023, POLOGNE,3 188 €,ESSENCE,188 000 KM,2008,MANUELLE,16-300
Classe a,Mercedes, 18.12.2023, POLOGNE,2 056 €,DIESEL,270 000 KM,2005,MANUELLE,16-300
911 996,Porsche, 18.12.2023, POLOGNE,27 719 €,ESSENCE,124 000 KM,1998,MANUELLE,16-300
Corsa,Opel, 18.12.2023, POLOGNE,621 €,ESSENCE,127 000 KM,2001,MANUELLE,16-300
207,Peugeot, 19.12.2023, POLOGNE,2 518 €,ESSENCE,150 000 KM,2009,MANUELLE,16-300
A3,Audi, 19.12.2023, POLOGNE,1 732 €,DIESEL,380 000 KM,2001,MANUELLE,16-300
Grand cherokee,Jeep, 19.12.2023, POLOGNE,21 944 €,DIESEL,260 846 KM,2014,AUTOMATIQUE,16-300
Serie 3 coupe,Bmw, 20.12.2023, POLOGNE,1 155 €,ESSENCE,321 000 KM,1999,MANUELLE,16-300
Fabia combi,Skoda, 20.12.2023, POLOGNE,1 363 €,ESSENCE,224 000 KM,2006,MANUELLE,16-300
5,Mazda, 20.12.2023, POLOGNE,3 211 €,ESSENCE,185 000 KM,2007,MANUELLE,16-300
Qashqai+2,Nissan, 20.12.2023, POLOGNE,7 854 €,DIESEL,275 044 KM,2010,MANUELLE,16-300
Golf plus,Volkswagen, 20.12.2023, POLOGNE,2 010 €,DIESEL,281 000 KM,2005,MANUELLE,16-300
Avensis break,Toyota, 20.12.2023, POLOGNE,2 056 €,DIESEL,220 000 KM,2005,MANUELLE,16-300
Passat,Volkswagen, 20.12.2023, POLOGNE,3 118 €,ESSENCE,340 000 KM,2005,MANUELLE,16-300
A4 avant,Audi, 21.12.2023, POLOGNE,7 392 €,DIESEL,267 000 KM,2010,MANUELLE,16-300
Passat,Volkswagen, 21.12.2023, POLOGNE,7 854 €,DIESEL,191 508 KM,2011,MANUELLE,16-300
Qashqai,Nissan, 21.12.2023, POLOGNE,8 500 €,ESSENCE,136 000 KM,2011,MANUELLE,16-300
Talisman estate,Renault, 22.12.2023, POLOGNE,14 530 €,DIESEL,124 975 KM,2016,AUTOMATIQUE,16-300
Avensis break,Toyota, 22.12.2023, POLOGNE,2 541 €,DIESEL,200 000 KM,2006,MANUELLE,16-300
Avensis,Toyota, 22.12.2023, POLOGNE,15 708 €,ESSENCE,126 000 KM,2016,AUTOMATIQUE,16-300
Juke,Nissan, 22.12.2023, POLOGNE,7 623 €,ESSENCE,156 145 KM,2011,MANUELLE,16-300
Yaris,Toyota, 23.12.2023, POLOGNE,2 056 €,ESSENCE,150 000 KM,2004,AUTOMATIQUE,16-300
A6 avant,Audi, 23.12.2023, POLOGNE,12 705 €,ESSENCE,224 000 KM,2012,MANUELLE,16-300
Tiguan,Volkswagen, 23.12.2023, POLOGNE,12 705 €,ESSENCE,218 000 KM,2014,MANUELLE,16-300
Serie 5,Bmw, 23.12.2023, POLOGNE,47 354 €,ESSENCE,79 600 KM,2018,AUTOMATIQUE,16-300
Astra,Opel, 23.12.2023, POLOGNE,4 135 €,DIESEL,192 000 KM,2011,MANUELLE,16-300
C4 picasso,Citroen, 23.12.2023, POLOGNE,9 702 €,DIESEL,220 880 KM,2014,MANUELLE,16-300
Santa fe,Hyundai, 23.12.2023, POLOGNE,5 267 €,DIESEL,230 000 KM,2007,MANUELLE,16-300
C-max,Ford, 23.12.2023, POLOGNE,6 930 €,DIESEL,164 000 KM,2012,MANUELLE,16-300
A3 sportback,Audi, 24.12.2023, POLOGNE,13 629 €,DIESEL,210 000 KM,2015,AUTOMATIQUE,16-300
Kangoo,Renault, 24.12.2023, POLOGNE,4 851 €,DIESEL,194 411 KM,2010,MANUELLE,16-300
A3,Audi, 24.12.2023, POLOGNE,1 132 €,ESSENCE,350 000 KM,2002,MANUELLE,16-300
Venga,Kia, 24.12.2023, POLOGNE,5 775 €,DIESEL,210 120 KM,2011,MANUELLE,16-300
Ibiza sc,Seat, 24.12.2023, POLOGNE,5 775 €,DIESEL,259 481 KM,2013,MANUELLE,16-300
Vito,Mercedes, 24.12.2023, POLOGNE,7 738 €,DIESEL,332 000 KM,2009,MANUELLE,16-300
Astra,Opel, 25.12.2023, POLOGNE,3 442 €,ESSENCE,181 000 KM,2009,MANUELLE,16-300
Matiz,Daewoo, 25.12.2023, POLOGNE,970 €,ESSENCE,90 000 KM,2006,MANUELLE,16-300
I40,Hyundai, 25.12.2023, POLOGNE,9 886 €,DIESEL,185 000 KM,2015,MANUELLE,16-300
C6,Corvette, 25.12.2023, POLOGNE,33 032 €,ESSENCE,130 000 KM,2008,AUTOMATIQUE,16-300
X3,Bmw, 26.12.2023, POLOGNE,6 352 €,ESSENCE,300 000 KM,2005,AUTOMATIQUE,16-300
X6mV8 4.4,Bmw, 26.12.2023, POLOGNE,57 518 €,ESSENCE,112 000 KM,2015,AUTOMATIQUE,16-300
Megane grandtour,Renault, 26.12.2023, POLOGNE,1 501 €,DIESEL,397 802 KM,2004,AUTOMATIQUE,16-300
Bora,Volkswagen, 26.12.2023, POLOGNE,1 037 €,DIESEL,356 489 KM,1998,AUTOMATIQUE,16-300
Classe e,Mercedes, 27.12.2023, POLOGNE,2 541 €,DIESEL,383 307 KM,2001,AUTOMATIQUE,16-300
Serie 3 touring,Bmw, 27.12.2023, POLOGNE,924 €,DIESEL,259 000 KM,2001,MANUELLE,16-300
Berlingo,Citroen, 27.12.2023, POLOGNE,1 848 €,DIESEL,304 000 KM,2003,MANUELLE,16-300
Superb,Skoda, 27.12.2023, POLOGNE,7 969 €,DIESEL,296 000 KM,2012,MANUELLE,16-300
A4,Audi, 27.12.2023, POLOGNE,6 352 €,ESSENCE,236 000 KM,2009,MANUELLE,16-300
Grand cherokee,Jeep, 27.12.2023, POLOGNE,6 861 €,DIESEL,289 714 KM,2005,AUTOMATIQUE,16-300
Insignia sports tourer,Opel, 28.12.2023, POLOGNE,6 006 €,ESSENCE,182 506 KM,2011,MANUELLE,16-300
X5,Bmw, 28.12.2023, POLOGNE,5 775 €,ESSENCE,299 250 KM,2003,AUTOMATIQUE,16-300
Caddy,Volkswagen, 28.12.2023, POLOGNE,6 006 €,DIESEL,296 210 KM,2010,MANUELLE,16-300
Golf,Volkswagen, 28.12.2023, POLOGNE,7 161 €,DIESEL,189 000 KM,2012,MANUELLE,16-300
C-max,Ford, 28.12.2023, POLOGNE,6 237 €,DIESEL,284 362 KM,2011,MANUELLE,16-300
A4,Audi, 28.12.2023, POLOGNE,1 132 €,DIESEL,413 000 KM,2000,AUTOMATIQUE,16-300
Ceed,Kia, 28.12.2023, POLOGNE,6 006 €,DIESEL,247 000 KM,2013,MANUELLE,16-300
Cr-v,Honda, 28.12.2023, POLOGNE,12 242 €,DIESEL,243 517 KM,2013,MANUELLE,16-300
C4 picasso,Citroen, 28.12.2023, POLOGNE,10 164 €,ESSENCE,97 000 KM,2017,MANUELLE,16-300
Sprinter,Mercedes, 28.12.2023, POLOGNE,49 721 €,DIESEL,221 586 KM,2020,AUTOMATIQUE,16-300
Serie 6,Bmw, 29.12.2023, POLOGNE,8 200 €,ESSENCE,200 000 KM,2006,AUTOMATIQUE,16-300
Golf,Volkswagen, 29.12.2023, POLOGNE,9 009 €,ESSENCE,171 200 KM,2014,MANUELLE,16-300
Classe slk,Mercedes, 21.12.2023, POLOGNE,NC,ESSENCE,82 000 KM,1997,AUTOMATIQUE,-
S-max,Ford, 29.12.2023, POLOGNE,6 907 €,ESSENCE,190 000 KM,2010,MANUELLE,16-300
Yaris,Toyota, 29.12.2023, POLOGNE,5 544 €,ESSENCE,210 000 KM,2008,MANUELLE,16-300
Optima,Kia, 29.12.2023, POLOGNE,17 325 €,DIESEL,93 000 KM,2017,AUTOMATIQUE,16-300
Grand cherokee,Jeep, 29.12.2023, POLOGNE,3 696 €,ESSENCE,275 000 KM,1997,AUTOMATIQUE,16-300
Multivan,Volkswagen, 29.12.2023, POLOGNE,15 915 €,DIESEL,228 000 KM,2011,MANUELLE,16-300
Golf sw,Volkswagen, 29.12.2023, POLOGNE,7 369 €,DIESEL,176 834 KM,2013,MANUELLE,16-300
Polo,Volkswagen, 29.12.2023, POLOGNE,2 056 €,ESSENCE,162 102 KM,2001,MANUELLE,16-300
Espace,Renault, 30.12.2023, POLOGNE,15 592 €,DIESEL,127 000 KM,2015,AUTOMATIQUE,16-300
Qashqai,Nissan, 30.12.2023, POLOGNE,8 778 €,DIESEL,171 000 KM,2013,MANUELLE,16-300
I30,Hyundai, 30.12.2023, POLOGNE,6 468 €,DIESEL,24 000 KM,2012,MANUELLE,16-300
Classe glk,Mercedes, 30.12.2023, POLOGNE,11 065 €,DIESEL,320 000 KM,2010,AUTOMATIQUE,16-300
Cayenne,Porsche, 30.12.2023, POLOGNE,7 161 €,ESSENCE,213 508 KM,2003,AUTOMATIQUE,16-300
Classe e,Mercedes, 31.12.2023, POLOGNE,12 936 €,DIESEL,341 000 KM,2010,AUTOMATIQUE,16-300
Mokka,Opel, 31.12.2023, POLOGNE,13 051 €,DIESEL,218 000 KM,2017,MANUELLE,16-300
