Car Details
"CaracterísticasTOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUTCategoriaCarros, vans e utilitáriosModeloTOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUTMarcaTOYOTATipo de veículoPick-upAno2010Quilometragem270000Potência do motor3.0 - 3.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorPrataPortas4 portasFinal de placa4Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasHONDA CIVIC SEDAN EX 1.7 16V 130CV AUT. 4PCategoriaCarros, vans e utilitáriosModeloHONDA CIVIC SEDAN EX 1.7 16V 130CV AUT. 4PMarcaHONDATipo de veículoSedãAno2005Quilometragem200000Potência do motor1.7CombustívelGasolinaPossui Kit GNVNãoCâmbioAutomáticoCorOutraPortas4 portasFinal de placa4Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasCHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4PCategoriaCarros, vans e utilitáriosModeloCHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4PMarcaCHEVROLETTipo de veículoSedãAno2013Quilometragem77000Potência do motor1.4CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPretoPortas4 portasFinal de placa2Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAr condicionadoSensor de réTrava elétricaVidro elétrico"
"CaracterísticasFIAT PALIO ESSENCE DUALOGIC 1.6 FLEX 16V 5PCategoriaCarros, vans e utilitáriosModeloFIAT PALIO ESSENCE DUALOGIC 1.6 FLEX 16V 5PMarcaFIATTipo de veículoHatchAno2013Quilometragem86000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorPrataPortas4 portasFinal de placa9Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasCHEVROLET MONZA CLASSIC SE 2.0 /MPFI E EFI 2P E 4PCategoriaCarros, vans e utilitáriosModeloCHEVROLET MONZA CLASSIC SE 2.0 /MPFI E EFI 2P E 4PMarcaCHEVROLETAno1994Quilometragem23000Potência do motor2.0 - 2.9CombustívelÁlcoolPossui Kit GNVSimCâmbioManualCorCinzaPortas4 portasFinal de placa6Tipo de direçãoHidráulica"
"CaracterísticasVOLKSWAGEN UP! PEPPER 1.0 TSI L FLEX 12V 5PCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN UP! PEPPER 1.0 TSI L FLEX 12V 5PMarcaVOLKSWAGENTipo de veículoHatchAno2018Quilometragem109883Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa7Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasHYUNDAI HB20S COMFORT PLUS 1.0 TB FLEX 12V MEC.CategoriaCarros, vans e utilitáriosModeloHYUNDAI HB20S COMFORT PLUS 1.0 TB FLEX 12V MEC.MarcaHYUNDAITipo de veículoSedãAno2018Quilometragem70120Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorPretoPortas4 portasFinal de placa6Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasVOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CDCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CDMarcaVOLKSWAGENTipo de veículoPick-upAno2021Quilometragem60000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas2 portasFinal de placa5Tipo de direçãoHidráulica"
"CaracterísticasFIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8VCategoriaCarros, vans e utilitáriosModeloFIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8VMarcaFIATTipo de veículoSedãAno2015Quilometragem92000Potência do motor1.4CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPretoPortas4 portasFinal de placa0Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSomTrava elétricaVidro elétrico"
"CaracterísticasDODGE JOURNEY SXT 2.7 V6 185CV AUT.CategoriaCarros, vans e utilitáriosModeloDODGE JOURNEY SXT 2.7 V6 185CV AUT.MarcaDODGETipo de veículoSUVAno2010Quilometragem120Potência do motor2.0 - 2.9CombustívelGasolinaPossui Kit GNVNãoCâmbioAutomáticoCorPrataPortas4 portasFinal de placa7Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasNISSAN KICKS EXCLUSIVE 1.6 16V FLEX AUTCategoriaCarros, vans e utilitáriosModeloNISSAN KICKS EXCLUSIVE 1.6 16V FLEX AUTMarcaNISSANAno2022Quilometragem11500Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorOutraPortas4 portasVer OpcionaisOpcionaisAlarmeAr condicionadoSensor de réTrava elétricaVidro elétrico"
"CaracterísticasMITSUBISHI PAJERO DAKAR 3.2 4X4 T.I. DIES. 5P AUT.CategoriaCarros, vans e utilitáriosModeloMITSUBISHI PAJERO DAKAR 3.2 4X4 T.I. DIES. 5P AUT.MarcaMITSUBISHIAno2015Quilometragem156000Potência do motor3.0 - 3.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa3Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasFORD ECOSPORT FREESTYLE 1.6 16V FLEX 5PCategoriaCarros, vans e utilitáriosModeloFORD ECOSPORT FREESTYLE 1.6 16V FLEX 5PMarcaFORDTipo de veículoSUVAno2015Quilometragem93000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa8Tipo de direçãoElétrica"
"CaracterísticasHONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.CategoriaCarros, vans e utilitáriosModeloHONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.MarcaHONDATipo de veículoSUVAno2016Quilometragem127000Potência do motor1.8CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorOutraPortas4 portasFinal de placa7Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasFIAT ULTRA 2.0 16V 4X4 DIESEL AUTCategoriaCarros, vans e utilitáriosModeloFIAT ULTRA 2.0 16V 4X4 DIESEL AUTMarcaFIATTipo de veículoPick-upAno2024Quilometragem0Potência do motor2.0 - 2.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorVermelhoPortas4 portasFinal de placa0Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasAUDI A1 1.4 TFSI 122CV S-TRONIC 3PCategoriaCarros, vans e utilitáriosModeloAUDI A1 1.4 TFSI 122CV S-TRONIC 3PMarcaAUDITipo de veículoHatchAno2011Quilometragem106000Potência do motor1.4CombustívelGasolinaPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas2 portasFinal de placa6Tipo de direçãoHidráulica"
"CaracterísticasRENAULT CAPTUR ICONIC 1.3 TB 16V FLEX 5P AUTCategoriaCarros, vans e utilitáriosModeloRENAULT CAPTUR ICONIC 1.3 TB 16V FLEX 5P AUTMarcaRENAULTTipo de veículoSUVAno2023Quilometragem32582Potência do motor1.3CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorVermelhoPortas4 portasFinal de placa7Tipo de direçãoMecânicaVer OpcionaisOpcionaisAlarmeAr condicionadoSensor de ré"
"CaracterísticasTOYOTA 2.0 XEI 16V FLEX 4P AUTOMATICOCategoriaCarros, vans e utilitáriosModeloTOYOTA 2.0 XEI 16V FLEX 4P AUTOMATICOMarcaTOYOTAAno2022Quilometragem46177Potência do motor2.0 - 2.9CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorPrataPortas4 portasFinal de placa0Ver OpcionaisOpcionaisAlarmeAr condicionadoSensor de réVidro elétrico"
"CaracterísticasFORD KA 1.5 SE PLUS 12V FLEX 5P AUT.CategoriaCarros, vans e utilitáriosModeloFORD KA 1.5 SE PLUS 12V FLEX 5P AUT.MarcaFORDTipo de veículoPasseioAno2020Quilometragem38502CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoPortas4 portasFinal de placa4Ver OpcionaisOpcionaisAir bagAir bagAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasAUDI Q3 2.0 TFSI QUAT. 170/180CV S-TRONIC 5PCategoriaCarros, vans e utilitáriosModeloAUDI Q3 2.0 TFSI QUAT. 170/180CV S-TRONIC 5PMarcaAUDITipo de veículoSUVAno2015Quilometragem43000CombustívelGasolinaPossui Kit GNVNãoCâmbioAutomáticoPortas4 portasFinal de placa5Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAir bagAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasNISSAN KICKS SV 1.6 16V FLEXSTAR 5P AUT.CategoriaCarros, vans e utilitáriosModeloNISSAN KICKS SV 1.6 16V FLEXSTAR 5P AUT.MarcaNISSANAno2019Quilometragem38330Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorOutraPortas4 portasFinal de placa0Ver OpcionaisOpcionaisAlarmeAr condicionadoSensor de réTrava elétricaVidro elétrico"
"CaracterísticasFIAT 500 CABRIO DUALOGIC FLEX 1.4 8VCategoriaCarros, vans e utilitáriosModeloFIAT 500 CABRIO DUALOGIC FLEX 1.4 8VMarcaFIATTipo de veículoConversívelAno2014Quilometragem60000Potência do motor1.4CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorCinzaPortas2 portasFinal de placa5Tipo de direçãoElétricaVer OpcionaisOpcionaisAir bagAr condicionadoSensor de réTrava elétricaVidro elétrico"
"CaracterísticasLAND ROVER DISCOVERY HSE LUX. 3.0 TD6 4X4 DIE. AUT.CategoriaCarros, vans e utilitáriosModeloLAND ROVER DISCOVERY HSE LUX. 3.0 TD6 4X4 DIE. AUT.MarcaLAND ROVERAno2019Quilometragem30000Potência do motor3.0 - 3.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorAzulPortas4 portasFinal de placa3Ver OpcionaisOpcionaisAlarmeAr condicionadoSensor de réTrava elétricaVidro elétrico"
"CaracterísticasLAND ROVER RANGE R. SPORT HSE 3.0 4X4 I6 TB DIESELCategoriaCarros, vans e utilitáriosModeloLAND ROVER RANGE R. SPORT HSE 3.0 4X4 I6 TB DIESELMarcaLAND ROVERAno2020Quilometragem14000Potência do motor3.0 - 3.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorCinzaPortas4 portasFinal de placa8Ver OpcionaisOpcionaisAlarmeAr condicionadoSensor de réTrava elétricaVidro elétrico"
"CaracterísticasVOLKSWAGEN GOL 1.0 FLEX 12V 5PCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN GOL 1.0 FLEX 12V 5PMarcaVOLKSWAGENTipo de veículoHatchAno2023Quilometragem47000Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualPortas4 portasTipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSomTrava elétricaVidro elétrico"
"CaracterísticasVOLKSWAGEN AMAROK TRENDLINE CD 2.0 TDI 4X4 DIES AUTCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN AMAROK TRENDLINE CD 2.0 TDI 4X4 DIES AUTMarcaVOLKSWAGENTipo de veículoPick-upAno2018Quilometragem90600Potência do motor2.0 - 2.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorPrataPortas4 portasFinal de placa6Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasHYUNDAI CRETA PRESTIGE 2.0 16V FLEX AUT.CategoriaCarros, vans e utilitáriosModeloHYUNDAI CRETA PRESTIGE 2.0 16V FLEX AUT.MarcaHYUNDAIAno2018Quilometragem58156Potência do motor2.0 - 2.9CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa2Ver OpcionaisOpcionaisAlarmeAr condicionadoSensor de réTrava elétricaVidro elétrico"
"CaracterísticasCHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4PCategoriaCarros, vans e utilitáriosModeloCHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4PMarcaCHEVROLETTipo de veículoSedãAno2011Quilometragem87000Potência do motor1.4CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPrataPortas4 portasFinal de placa8Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasHONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.CategoriaCarros, vans e utilitáriosModeloHONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.MarcaHONDATipo de veículoHatchAno2015Quilometragem72000Potência do motor1.5CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa4Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasPEUGEOT 208 ALLURE 1.6 FLEX 16V 5P AUT.CategoriaCarros, vans e utilitáriosModeloPEUGEOT 208 ALLURE 1.6 FLEX 16V 5P AUT.MarcaPEUGEOTAno2021Quilometragem43181Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorPretoPortas4 portasFinal de placa0Ver OpcionaisOpcionaisAlarmeAr condicionadoSensor de réTrava elétrica"
"CaracterísticasWILLYS OVERLAND JEEP 2.6 12V GASOLINA 2PCategoriaCarros, vans e utilitáriosModeloWILLYS OVERLAND JEEP 2.6 12V GASOLINA 2PMarcaWILLYS OVERLANDAno1964Quilometragem99999Potência do motor2.0 - 2.9CombustívelGasolinaPossui Kit GNVNãoCâmbioManualCorVerdePortas2 portasFinal de placa3Tipo de direçãoMecânica"
"CaracterísticasVOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUTCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUTMarcaVOLKSWAGENTipo de veículoPick-upAno2014Quilometragem190Potência do motor2.0 - 2.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa9Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasHYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.CategoriaCarros, vans e utilitáriosModeloHYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.MarcaHYUNDAITipo de veículoHatchAno2019Quilometragem65000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorPrataPortas4 portasFinal de placa6Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasCHERY TIGGO 5X TXS 1.5 16V TURBO FLEX AUT.CategoriaCarros, vans e utilitáriosModeloCHERY TIGGO 5X TXS 1.5 16V TURBO FLEX AUT.MarcaCHERYTipo de veículoSUVAno2021Quilometragem72300Potência do motor1.5CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa7Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasVOLKSWAGEN AMAROK SE CD 2.0 16V TDI 4X4 DIESELCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN AMAROK SE CD 2.0 16V TDI 4X4 DIESELMarcaVOLKSWAGENTipo de veículoPick-upAno2011Quilometragem102000Potência do motor2.0 - 2.9CombustívelDieselPossui Kit GNVNãoCâmbioManualCorPrataPortas4 portasFinal de placa6Tipo de direçãoHidráulicaVer OpcionaisOpcionaisSom"
"CaracterísticasTOYOTA COROLLA CROSS XRX 1.8 16V AUT.(HÍBRIDO)CategoriaCarros, vans e utilitáriosModeloTOYOTA COROLLA CROSS XRX 1.8 16V AUT.(HÍBRIDO)MarcaTOYOTATipo de veículoSUVAno2024Quilometragem0Potência do motor1.8CorPretoPortas4 portasPossui Kit GNVNãoVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasVOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5PCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5PMarcaVOLKSWAGENTipo de veículoHatchAno2011Quilometragem110000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPretoPortas4 portasFinal de placa4Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSomTrava elétricaVidro elétrico"
"CaracterísticasMERCEDES-BENZ C-180 CGI COUPE SPORT 1.6 TB 16V AUT.CategoriaCarros, vans e utilitáriosModeloMERCEDES-BENZ C-180 CGI COUPE SPORT 1.6 TB 16V AUT.MarcaMERCEDES-BENZTipo de veículoSedãAno2014Quilometragem126000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa7Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSomTrava elétricaVidro elétrico"
"CaracterísticasFIAT STRADA ENDURANCE 1.4 FLEX 8V CCategoriaCarros, vans e utilitáriosModeloFIAT STRADA ENDURANCE 1.4 FLEX 8V CMarcaFIATTipo de veículoPick-upAno2022Quilometragem50000Potência do motor1.4CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas2 portasFinal de placa3Tipo de direçãoElétrica"
"CaracterísticasVOLKSWAGEN JETTA COMFORTLINE 1.4 TSI 16V 4P AUT.CategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN JETTA COMFORTLINE 1.4 TSI 16V 4P AUT.MarcaVOLKSWAGENTipo de veículoSedãAno2018Quilometragem75500Potência do motor1.4CombustívelGasolinaPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa5Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasHYUNDAI HB20 EVOLUTION 1.0 FLEX 12V MECCategoriaCarros, vans e utilitáriosModeloHYUNDAI HB20 EVOLUTION 1.0 FLEX 12V MECMarcaHYUNDAIAno2022Quilometragem56743Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPretoPortas4 portasFinal de placa4Tipo de direçãoMecânica"
"CaracterísticasVOLKSWAGEN SPACEFOX  SPORTLINE/HIGHLINE 1.6 T.FLEXCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN SPACEFOX  SPORTLINE/HIGHLINE 1.6 T.FLEXMarcaVOLKSWAGENTipo de veículoSedãAno2014Quilometragem165000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa0Tipo de direçãoHidráulica"
"CaracterísticasHYUNDAI CRETA ACTION 1.6 16V FLEX AUTCategoriaCarros, vans e utilitáriosModeloHYUNDAI CRETA ACTION 1.6 16V FLEX AUTMarcaHYUNDAITipo de veículoSUVAno2022Quilometragem45840Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa0Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAr condicionadoTrava elétrica"
"CaracterísticasFIAT ARGO DRIVE 1.0 FIREFLYCategoriaCarros, vans e utilitáriosModeloFIAT ARGO DRIVE 1.0 FIREFLYMarcaFIATTipo de veículoHatchAno2023Quilometragem33030Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa6Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAr condicionadoTrava elétrica"
"CaracterísticasCHEVROLET CORSA WIND 1.0 MPF/MILLENIUMI/ EFI 4PCategoriaCarros, vans e utilitáriosModeloCHEVROLET CORSA WIND 1.0 MPF/MILLENIUMI/ EFI 4PMarcaCHEVROLETTipo de veículoHatchAno2000Quilometragem123456Potência do motor1.0CombustívelGasolinaPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa6Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAr condicionado"
"CaracterísticasJEEP RUBICON 3.6 V6 284 CVCategoriaCarros, vans e utilitáriosModeloJEEP RUBICON 3.6 V6 284 CVMarcaJEEPAno2022Quilometragem533Potência do motor3.0 - 3.9CombustívelGasolinaPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa0Ver OpcionaisOpcionaisAlarmeAr condicionadoSensor de réTrava elétricaVidro elétrico"
"CaracterísticasHYUNDAI CRETA ACTION 1.6 16V FLEX AUTCategoriaCarros, vans e utilitáriosModeloHYUNDAI CRETA ACTION 1.6 16V FLEX AUTMarcaHYUNDAITipo de veículoSUVAno2022Quilometragem45840Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa0Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAr condicionadoTrava elétrica"
"CaracterísticasFIAT ARGO DRIVE 1.0 FIREFLYCategoriaCarros, vans e utilitáriosModeloFIAT ARGO DRIVE 1.0 FIREFLYMarcaFIATTipo de veículoHatchAno2023Quilometragem33030Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa6Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAr condicionadoTrava elétrica"
"CaracterísticasCITROEN C4 CACTUS FEEL 1.6 16V FLEX AUT.CategoriaCarros, vans e utilitáriosModeloCITROEN C4 CACTUS FEEL 1.6 16V FLEX AUT.MarcaCITROENTipo de veículoSUVAno2023Quilometragem37579Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorCinzaPortas4 portasFinal de placa0Tipo de direçãoMecânicaVer OpcionaisOpcionaisAlarmeAr condicionado"
"CaracterísticasFIAT ARGO DRIVE 1.0 FIREFLYCategoriaCarros, vans e utilitáriosModeloFIAT ARGO DRIVE 1.0 FIREFLYMarcaFIATTipo de veículoHatchAno2023Quilometragem33030Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa6Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAr condicionadoTrava elétrica"
"CaracterísticasCITROEN C4 CACTUS FEEL 1.6 16V FLEX AUT.CategoriaCarros, vans e utilitáriosModeloCITROEN C4 CACTUS FEEL 1.6 16V FLEX AUT.MarcaCITROENTipo de veículoSUVAno2023Quilometragem37579Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorCinzaPortas4 portasFinal de placa0Tipo de direçãoMecânicaVer OpcionaisOpcionaisAlarmeAr condicionado"
"CaracterísticasHYUNDAI CRETA ACTION 1.6 16V FLEX AUTCategoriaCarros, vans e utilitáriosModeloHYUNDAI CRETA ACTION 1.6 16V FLEX AUTMarcaHYUNDAITipo de veículoSUVAno2022Quilometragem45840Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa0Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAr condicionadoTrava elétrica"
"CaracterísticasVOLKSWAGEN GOL 1.6 MI/ POWER 1.6 MI 4PCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN GOL 1.6 MI/ POWER 1.6 MI 4PMarcaVOLKSWAGENAno1999Quilometragem104000Potência do motor1.6Portas4 portasFinal de placa0Possui Kit GNVNão"
"CaracterísticasHYUNDAI HB20 EVOLUTION 1.0 FLEX 12V MECCategoriaCarros, vans e utilitáriosModeloHYUNDAI HB20 EVOLUTION 1.0 FLEX 12V MECMarcaHYUNDAITipo de veículoHatchAno2022Quilometragem44586Potência do motor1.0CombustívelFlexPossui Kit GNVSimCâmbioManualCorBrancoPortas4 portasFinal de placa0Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAr condicionadoTrava elétrica"
"CaracterísticasCHERY TIGGO 5X T 1.5 16V TURBO FLEX AUT.CategoriaCarros, vans e utilitáriosModeloCHERY TIGGO 5X T 1.5 16V TURBO FLEX AUT.MarcaCHERYAno2020Quilometragem71349Potência do motor1.5CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorPretoPortas4 portasFinal de placa5Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réTrava elétricaVidro elétrico"
"CaracterísticasCITROEN C4 CACTUS FEEL 1.6 16V FLEX AUT.CategoriaCarros, vans e utilitáriosModeloCITROEN C4 CACTUS FEEL 1.6 16V FLEX AUT.MarcaCITROENTipo de veículoSUVAno2023Quilometragem37579Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorCinzaPortas4 portasFinal de placa0Tipo de direçãoMecânicaVer OpcionaisOpcionaisAlarmeAr condicionado"
"CaracterísticasFIAT ARGO DRIVE 1.0 FIREFLYCategoriaCarros, vans e utilitáriosModeloFIAT ARGO DRIVE 1.0 FIREFLYMarcaFIATTipo de veículoHatchAno2023Quilometragem33030Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa6Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAr condicionadoTrava elétrica"
"CaracterísticasCITROEN C4 CACTUS FEEL 1.6 16V FLEX AUT.CategoriaCarros, vans e utilitáriosModeloCITROEN C4 CACTUS FEEL 1.6 16V FLEX AUT.MarcaCITROENTipo de veículoSUVAno2023Quilometragem37579Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorCinzaPortas4 portasFinal de placa0Tipo de direçãoMecânicaVer OpcionaisOpcionaisAlarmeAr condicionado"
"CaracterísticasHYUNDAI HB20 EVOLUTION 1.0 FLEX 12V MECCategoriaCarros, vans e utilitáriosModeloHYUNDAI HB20 EVOLUTION 1.0 FLEX 12V MECMarcaHYUNDAITipo de veículoHatchAno2022Quilometragem44586Potência do motor1.0CombustívelFlexPossui Kit GNVSimCâmbioManualCorBrancoPortas4 portasFinal de placa0Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAr condicionadoTrava elétrica"
