Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
Innova,Toyota, 21.01.2022, INDE,10 291 €,DIESEL,96 000 KM,2007,MANUELLE,-
Serie 5,Bmw, 27.12.2023, FRANCE,NC,ESSENCE,154 500 KM,2003,MANUELLE,92130
Xylo,Mahindra, 21.01.2022, INDE,7 788 €,ESSENCE,36 524 KM,2014,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 224 €,ESSENCE,20 790 KM,2007,MANUELLE,-
Qualis,Toyota, 21.01.2022, INDE,3 449 €,DIESEL,180 785 KM,2003,MANUELLE,-
Innova,Toyota, 21.01.2022, INDE,7 788 €,DIESEL,11 000 KM,2006,MANUELLE,-
Linea,Fiat, 21.01.2022, INDE,5 284 €,DIESEL,100 000 KM,2010,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,3 059 €,DIESEL,100 000 KM,2013,MANUELLE,-
Cr-v,Honda, 21.01.2022, INDE,7 120 €,ESSENCE,80 000 KM,2006,AUTOMATIQUE,-
Laura,Skoda, 21.01.2022, INDE,5 006 €,DIESEL,90 000 KM,2007,MANUELLE,-
Figo,Ford, 21.01.2022, INDE,3 560 €,DIESEL,88 000 KM,2011,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 727 €,DIESEL,44 000 KM,2013,MANUELLE,-
Fabia,Skoda, 21.01.2022, INDE,4 450 €,DIESEL,71 637 KM,2011,MANUELLE,-
Manza,Tata, 21.01.2022, INDE,2 948 €,DIESEL,70 000 KM,2010,MANUELLE,-
Safari,Tata, 21.01.2022, INDE,7 343 €,DIESEL,43 000 KM,2012,MANUELLE,-
Figo,Ford, 21.01.2022, INDE,2 781 €,DIESEL,65 000 KM,2010,MANUELLE,-
Manza,Tata, 21.01.2022, INDE,4 394 €,DIESEL,70 000 KM,2011,MANUELLE,-
Xuv500,Mahindra, 21.01.2022, INDE,9 401 €,DIESEL,54 000 KM,2013,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,3 616 €,DIESEL,45 000 KM,2012,MANUELLE,-
Aria,Tata, 21.01.2022, INDE,16 465 €,DIESEL,96 000 KM,2011,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 168 €,DIESEL,120 000 KM,2007,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,3 226 €,DIESEL,42 345 KM,2007,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,3 460 €,DIESEL,102 926 KM,2011,MANUELLE,-
Etios,Toyota, 21.01.2022, INDE,5 284 €,ESSENCE,52 101 KM,2011,MANUELLE,-
Innova,Toyota, 21.01.2022, INDE,13 072 €,DIESEL,85 539 KM,2011,MANUELLE,-
City,Honda, 21.01.2022, INDE,6 230 €,ESSENCE,86 000 KM,2011,MANUELLE,-
City,Honda, 21.01.2022, INDE,6 453 €,ESSENCE,48 000 KM,2010,MANUELLE,-
Bolero,Mahindra, 21.01.2022, INDE,8 177 €,DIESEL,32 000 KM,2014,MANUELLE,-
Nano,Tata, 21.01.2022, INDE,1 391 €,ESSENCE,60 443 KM,2013,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,2 726 €,DIESEL,107 000 KM,2010,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,2 225 €,ESSENCE,60 000 KM,2009,MANUELLE,-
Innova,Toyota, 21.01.2022, INDE,9 901 €,DIESEL,52 259 KM,2011,MANUELLE,-
Innova,Toyota, 21.01.2022, INDE,8 900 €,ESSENCE,89 000 KM,2011,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 338 €,DIESEL,70 000 KM,2010,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 339 €,DIESEL,94 000 KM,2013,MANUELLE,-
Yeti,Skoda, 21.01.2022, INDE,10 958 €,DIESEL,39 500 KM,2012,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,3 894 €,DIESEL,53 740 KM,2009,MANUELLE,-
Safari,Tata, 21.01.2022, INDE,9 568 €,DIESEL,27 700 KM,2014,MANUELLE,-
A6,Audi, 21.01.2022, INDE,15 575 €,DIESEL,76 000 KM,2008,AUTOMATIQUE,-
Xylo,Mahindra, 21.01.2022, INDE,8 344 €,DIESEL,85 000 KM,2012,MANUELLE,-
Xylo,Mahindra, 21.01.2022, INDE,4 439 €,DIESEL,51 000 KM,2009,MANUELLE,-
Xylo,Mahindra, 21.01.2022, INDE,4 450 €,DIESEL,64 789 KM,2009,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,3 059 €,DIESEL,74 385 KM,2009,MANUELLE,-
City,Honda, 21.01.2022, INDE,6 119 €,ESSENCE,17 876 KM,2011,MANUELLE,-
City,Honda, 21.01.2022, INDE,4 895 €,ESSENCE,82 158 KM,2010,MANUELLE,-
City,Honda, 21.01.2022, INDE,5 284 €,ESSENCE,76 974 KM,2010,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 059 €,DIESEL,113 787 KM,2009,MANUELLE,-
Innova,Toyota, 21.01.2022, INDE,12 238 €,DIESEL,118 000 KM,2012,MANUELLE,-
Xylo,Mahindra, 21.01.2022, INDE,6 119 €,DIESEL,35 199 KM,2013,MANUELLE,-
Safari,Tata, 21.01.2022, INDE,3 894 €,DIESEL,52 010 KM,2007,MANUELLE,-
Laura,Skoda, 21.01.2022, INDE,5 563 €,DIESEL,99 000 KM,2007,MANUELLE,-
Logan,Mahindra, 21.01.2022, INDE,2 503 €,ESSENCE,59 439 KM,2008,MANUELLE,-
Logan,Mahindra, 21.01.2022, INDE,2 225 €,DIESEL,50 200 KM,2007,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 338 €,DIESEL,70 000 KM,2009,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 671 €,DIESEL,91 257 KM,2011,MANUELLE,-
Yeti,Skoda, 21.01.2022, INDE,8 344 €,DIESEL,96 000 KM,2012,MANUELLE,-
Laura,Skoda, 21.01.2022, INDE,6 786 €,DIESEL,71 400 KM,2009,MANUELLE,-
Fabia,Skoda, 21.01.2022, INDE,3 783 €,ESSENCE,71 240 KM,2009,MANUELLE,-
Nano,Tata, 21.01.2022, INDE,890 €,ESSENCE,60 000 KM,2009,MANUELLE,-
Nano,Tata, 21.01.2022, INDE,1 101 €,ESSENCE,40 000 KM,2009,MANUELLE,-
Xylo,Mahindra, 21.01.2022, INDE,4 561 €,DIESEL,81 000 KM,2011,MANUELLE,-
Verito,Mahindra, 21.01.2022, INDE,6 397 €,DIESEL,38 000 KM,2015,-,-
Verito,Mahindra, 21.01.2022, INDE,5 841 €,DIESEL,68 000 KM,2012,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 338 €,DIESEL,52 000 KM,2013,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,2 837 €,DIESEL,90 000 KM,2010,MANUELLE,-
Ikon,Ford, 21.01.2022, INDE,3 616 €,DIESEL,100 000 KM,2008,MANUELLE,-
Manza,Tata, 21.01.2022, INDE,1 313 €,ESSENCE,73 131 KM,2010,MANUELLE,-
Safari,Tata, 21.01.2022, INDE,8 344 €,DIESEL,87 007 KM,2012,MANUELLE,-
Xylo,Mahindra, 21.01.2022, INDE,5 284 €,DIESEL,56 000 KM,2010,MANUELLE,-
Civic,Honda, 21.01.2022, INDE,9 456 €,ESSENCE,68 000 KM,2012,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,2 459 €,DIESEL,78 000 KM,2007,MANUELLE,-
Sumo grande,Tata, 21.01.2022, INDE,3 059 €,DIESEL,90 000 KM,2010,MANUELLE,-
Corolla,Toyota, 21.01.2022, INDE,7 231 €,DIESEL,80 000 KM,2011,MANUELLE,-
Safari,Tata, 21.01.2022, INDE,5 006 €,DIESEL,76 000 KM,2011,MANUELLE,-
Serie 5,Bmw, 21.01.2022, INDE,13 350 €,DIESEL,66 177 KM,2008,AUTOMATIQUE,-
Figo,Ford, 21.01.2022, INDE,2 781 €,ESSENCE,60 248 KM,2010,MANUELLE,-
Endeavour,Ford, 21.01.2022, INDE,9 456 €,DIESEL,66 830 KM,2008,-,-
Indica vista,Tata, 21.01.2022, INDE,3 226 €,DIESEL,42 000 KM,2012,MANUELLE,-
Linea,Fiat, 21.01.2022, INDE,5 006 €,DIESEL,23 531 KM,2010,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 282 €,DIESEL,75 666 KM,2013,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 004 €,DIESEL,54 600 KM,2013,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 894 €,DIESEL,100 345 KM,2011,MANUELLE,-
Cedia,Mitsubishi, 21.01.2022, INDE,2 781 €,ESSENCE,52 000 KM,2007,MANUELLE,-
Fabia,Skoda, 21.01.2022, INDE,3 894 €,DIESEL,57 000 KM,2008,-,-
Logan,Mahindra, 21.01.2022, INDE,2 559 €,DIESEL,132 000 KM,2009,MANUELLE,-
Logan,Mahindra, 21.01.2022, INDE,1 524 €,DIESEL,64 000 KM,2007,MANUELLE,-
Micra,Nissan, 21.01.2022, INDE,5 563 €,DIESEL,15 000 KM,2013,-,-
Civic,Honda, 21.01.2022, INDE,5 563 €,ESSENCE,53 000 KM,2009,MANUELLE,-
X-trail,Nissan, 21.01.2022, INDE,17 522 €,DIESEL,21 000 KM,2013,-,-
Classe c,Mercedes, 21.01.2022, INDE,26 700 €,DIESEL,19 000 KM,2013,AUTOMATIQUE,-
Pajero,Mitsubishi, 21.01.2022, INDE,13 906 €,DIESEL,42 732 KM,2011,MANUELLE,-
Laura,Skoda, 21.01.2022, INDE,7 231 €,DIESEL,92 000 KM,2010,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,3 616 €,DIESEL,60 000 KM,2008,MANUELLE,-
Thar,Mahindra, 21.01.2022, INDE,6 953 €,DIESEL,7 500 KM,2014,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,2 781 €,DIESEL,94 969 KM,2007,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,4 506 €,DIESEL,110 407 KM,2012,MANUELLE,-
Logan,Mahindra, 21.01.2022, INDE,1 446 €,ESSENCE,80 000 KM,2008,MANUELLE,-
Safari,Tata, 21.01.2022, INDE,8 566 €,DIESEL,74 000 KM,2012,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,3 560 €,DIESEL,86 500 KM,2008,MANUELLE,-
Brio,Honda, 21.01.2022, INDE,3 727 €,ESSENCE,48 000 KM,2011,MANUELLE,-
X3,Bmw, 21.01.2022, INDE,27 813 €,DIESEL,75 000 KM,2011,AUTOMATIQUE,-
Innova,Toyota, 21.01.2022, INDE,10 847 €,DIESEL,99 000 KM,2013,MANUELLE,-
Punto,Fiat, 21.01.2022, INDE,3 949 €,DIESEL,95 000 KM,2010,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,2 670 €,DIESEL,70 000 KM,2012,MANUELLE,-
Scorpio,Mahindra, 21.01.2022, INDE,11 681 €,DIESEL,38 000 KM,2015,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 224 €,DIESEL,65 000 KM,2005,MANUELLE,-
Endeavour,Ford, 21.01.2022, INDE,11 348 €,DIESEL,82 000 KM,2012,MANUELLE,-
Go-plus,Datsun, 21.01.2022, INDE,5 006 €,ESSENCE,3 500 KM,2015,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,3 338 €,DIESEL,68 000 KM,2007,MANUELLE,-
Rapid,Skoda, 21.01.2022, INDE,5 551 €,DIESEL,49 000 KM,2012,MANUELLE,-
Linea,Fiat, 21.01.2022, INDE,5 284 €,DIESEL,660 000 KM,2011,MANUELLE,-
Xuv500,Mahindra, 21.01.2022, INDE,11 681 €,DIESEL,40 000 KM,2013,MANUELLE,-
Xuv500,Mahindra, 21.01.2022, INDE,11 403 €,DIESEL,42 000 KM,2014,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,1 224 €,DIESEL,75 000 KM,2005,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,2 614 €,DIESEL,89 000 KM,2007,MANUELLE,-
Endeavour,Ford, 21.01.2022, INDE,9 011 €,DIESEL,145 000 KM,2008,MANUELLE,-
Linea,Fiat, 21.01.2022, INDE,3 616 €,DIESEL,60 000 KM,2010,MANUELLE,-
City,Honda, 21.01.2022, INDE,6 119 €,ESSENCE,67 000 KM,2011,MANUELLE,-
Innova,Toyota, 21.01.2022, INDE,11 125 €,DIESEL,123 000 KM,2012,MANUELLE,-
Laura,Skoda, 21.01.2022, INDE,5 284 €,DIESEL,90 000 KM,2010,MANUELLE,-
Marshal,Mahindra, 21.01.2022, INDE,1 224 €,DIESEL,46 881 KM,2001,MANUELLE,-
Xuv500,Mahindra, 21.01.2022, INDE,18 023 €,DIESEL,14 630 KM,2015,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,2 225 €,DIESEL,122 000 KM,2009,MANUELLE,-
Manza,Tata, 21.01.2022, INDE,3 326 €,DIESEL,100 000 KM,2010,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 780 €,DIESEL,100 000 KM,2010,MANUELLE,-
Verna,Hyundai, 21.01.2022, INDE,9 178 €,DIESEL,22 000 KM,2016,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,2 003 €,DIESEL,81 000 KM,2009,MANUELLE,-
Amaze,Honda, 21.01.2022, INDE,6 909 €,ESSENCE,1 000 KM,2016,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,3 338 €,DIESEL,68 000 KM,2013,MANUELLE,-
Xylo,Mahindra, 21.01.2022, INDE,5 006 €,DIESEL,71 000 KM,2011,MANUELLE,-
Linea,Fiat, 21.01.2022, INDE,3 894 €,DIESEL,106 484 KM,2009,MANUELLE,-
Fabia,Skoda, 21.01.2022, INDE,4 228 €,DIESEL,67 600 KM,2011,MANUELLE,-
Fusion,Ford, 21.01.2022, INDE,2 503 €,DIESEL,123 000 KM,2007,MANUELLE,-
Scorpio,Mahindra, 21.01.2022, INDE,10 458 €,DIESEL,20 000 KM,2014,MANUELLE,-
Punto,Fiat, 21.01.2022, INDE,3 338 €,ESSENCE,78 150 KM,2011,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,1 947 €,ESSENCE,51 000 KM,2008,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,1 391 €,DIESEL,20 000 KM,2005,MANUELLE,-
Aspire,Ford, 21.01.2022, INDE,6 174 €,ESSENCE,1 100 KM,2016,MANUELLE,-
Corolla,Toyota, 21.01.2022, INDE,3 894 €,ESSENCE,150 000 KM,2003,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,1 947 €,DIESEL,65 000 KM,2005,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,1 836 €,DIESEL,120 000 KM,2005,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,1 947 €,DIESEL,92 000 KM,2006,MANUELLE,-
Vectra,Opel, 21.01.2022, INDE,4 394 €,DIESEL,32 471 KM,2003,MANUELLE,-
Rapid,Skoda, 21.01.2022, INDE,6 119 €,DIESEL,48 000 KM,2012,MANUELLE,-
Venture,Tata, 21.01.2022, INDE,2 503 €,DIESEL,32 000 KM,2012,MANUELLE,-
Palio,Fiat, 21.01.2022, INDE,1 669 €,DIESEL,68 000 KM,2006,MANUELLE,-
Sonata,Hyundai, 21.01.2022, INDE,2 058 €,ESSENCE,54 000 KM,2004,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 891 €,DIESEL,75 000 KM,2007,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,1 724 €,DIESEL,87 000 KM,2011,MANUELLE,-
Fusion,Ford, 21.01.2022, INDE,2 559 €,DIESEL,155 000 KM,2007,MANUELLE,-
Laura,Skoda, 21.01.2022, INDE,6 675 €,DIESEL,95 000 KM,2008,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,4 061 €,ESSENCE,93 000 KM,2009,MANUELLE,-
Punto,Fiat, 21.01.2022, INDE,3 282 €,DIESEL,69 000 KM,2011,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,3 059 €,DIESEL,68 000 KM,2006,MANUELLE,-
Safari,Tata, 21.01.2022, INDE,8 177 €,DIESEL,53 000 KM,2012,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,4 339 €,DIESEL,18 000 KM,2012,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,2 559 €,DIESEL,142 000 KM,2006,MANUELLE,-
Xylo,Mahindra, 21.01.2022, INDE,5 841 €,DIESEL,39 000 KM,2011,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,2 225 €,DIESEL,30 000 KM,2009,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,2 336 €,DIESEL,55 000 KM,2009,MANUELLE,-
Octavia,Skoda, 21.01.2022, INDE,3 783 €,DIESEL,126 000 KM,2004,MANUELLE,-
Aria,Tata, 21.01.2022, INDE,7 231 €,DIESEL,60 000 KM,2012,MANUELLE,-
Xuv500,Mahindra, 21.01.2022, INDE,11 348 €,DIESEL,58 932 KM,2013,MANUELLE,-
Manza,Tata, 21.01.2022, INDE,3 282 €,DIESEL,84 000 KM,2011,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,2 392 €,DIESEL,44 000 KM,2009,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 391 €,DIESEL,106 000 KM,2009,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 446 €,GNV,52 400 KM,2008,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 279 €,DIESEL,70 000 KM,2007,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 669 €,DIESEL,100 000 KM,2008,MANUELLE,-
Etios,Toyota, 21.01.2022, INDE,4 061 €,ESSENCE,54 000 KM,2011,MANUELLE,-
City,Honda, 21.01.2022, INDE,10 013 €,ESSENCE,44 000 KM,2015,MANUELLE,-
Linea,Fiat, 21.01.2022, INDE,5 273 €,DIESEL,48 250 KM,2012,MANUELLE,-
Bolero,Mahindra, 21.01.2022, INDE,6 619 €,DIESEL,40 632 KM,2014,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,912 €,DIESEL,100 000 KM,2007,MANUELLE,-
Civic,Honda, 21.01.2022, INDE,5 006 €,ESSENCE,65 000 KM,2009,MANUELLE,-
Nano,Tata, 21.01.2022, INDE,1 001 €,ESSENCE,18 000 KM,2011,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 001 €,DIESEL,125 000 KM,2005,MANUELLE,-
Corolla,Toyota, 21.01.2022, INDE,10 013 €,DIESEL,57 618 KM,2011,MANUELLE,-
Etios,Toyota, 21.01.2022, INDE,4 172 €,ESSENCE,47 000 KM,2011,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,4 061 €,DIESEL,79 000 KM,2010,MANUELLE,-
Laura,Skoda, 21.01.2022, INDE,5 451 €,DIESEL,140 000 KM,2006,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 335 €,DIESEL,96 000 KM,2006,MANUELLE,-
Safari,Tata, 21.01.2022, INDE,9 178 €,DIESEL,65 000 KM,2013,MANUELLE,-
Qualis,Toyota, 21.01.2022, INDE,2 559 €,DIESEL,200 000 KM,2002,MANUELLE,-
Qualis,Toyota, 21.01.2022, INDE,3 949 €,DIESEL,71 000 KM,2004,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,1 780 €,DIESEL,48 000 KM,2008,MANUELLE,-
Xylo,Mahindra, 21.01.2022, INDE,5 229 €,DIESEL,95 623 KM,2009,MANUELLE,-
City,Honda, 21.01.2022, INDE,5 507 €,ESSENCE,60 225 KM,2010,MANUELLE,-
Figo,Ford, 21.01.2022, INDE,3 894 €,DIESEL,45 000 KM,2010,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,4 172 €,DIESEL,45 291 KM,2011,MANUELLE,-
Xylo,Mahindra, 21.01.2022, INDE,5 017 €,DIESEL,55 000 KM,2010,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,1 535 €,DIESEL,87 380 KM,2004,MANUELLE,-
Nano,Tata, 21.01.2022, INDE,1 613 €,ESSENCE,6 313 KM,2012,MANUELLE,-
Laura,Skoda, 21.01.2022, INDE,4 450 €,ESSENCE,70 000 KM,2008,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 558 €,DIESEL,84 761 KM,2006,MANUELLE,-
Innova,Toyota, 21.01.2022, INDE,12 794 €,DIESEL,35 000 KM,2010,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,2 058 €,DIESEL,56 000 KM,2009,MANUELLE,-
Nano,Tata, 21.01.2022, INDE,723 €,ESSENCE,30 000 KM,2010,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,2 781 €,ESSENCE,43 256 KM,2009,MANUELLE,-
Manza,Tata, 21.01.2022, INDE,5 006 €,DIESEL,32 000 KM,2012,MANUELLE,-
Xylo,Mahindra, 21.01.2022, INDE,4 339 €,DIESEL,62 000 KM,2009,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,2 503 €,DIESEL,96 979 KM,2009,MANUELLE,-
City,Honda, 21.01.2022, INDE,6 453 €,ESSENCE,71 799 KM,2010,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 059 €,DIESEL,36 310 KM,2012,MANUELLE,-
Xuv500,Mahindra, 21.01.2022, INDE,12 238 €,DIESEL,31 345 KM,2013,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,2 114 €,DIESEL,93 842 KM,2007,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,3 783 €,DIESEL,75 000 KM,2011,MANUELLE,-
Sail,Chevrolet, 21.01.2022, INDE,5 451 €,DIESEL,16 846 KM,2014,MANUELLE,-
Endeavour,Ford, 21.01.2022, INDE,11 681 €,DIESEL,60 000 KM,2012,MANUELLE,-
Xylo,Mahindra, 21.01.2022, INDE,4 673 €,DIESEL,56 613 KM,2010,MANUELLE,-
Xuv500,Mahindra, 21.01.2022, INDE,11 125 €,DIESEL,29 800 KM,2013,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,1 446 €,DIESEL,110 000 KM,2007,MANUELLE,-
Octavia,Skoda, 21.01.2022, INDE,3 616 €,DIESEL,97 000 KM,2007,MANUELLE,-
Corolla,Toyota, 21.01.2022, INDE,7 732 €,ESSENCE,74 497 KM,2009,-,-
Xylo,Mahindra, 21.01.2022, INDE,5 563 €,DIESEL,42 000 KM,2012,MANUELLE,-
Micra,Nissan, 21.01.2022, INDE,3 616 €,ESSENCE,50 000 KM,2012,-,-
Laura,Skoda, 21.01.2022, INDE,5 006 €,DIESEL,75 000 KM,2009,MANUELLE,-
Laura,Skoda, 21.01.2022, INDE,4 728 €,ESSENCE,76 451 KM,2009,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,2 169 €,DIESEL,57 000 KM,2004,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,3 338 €,DIESEL,63 000 KM,2008,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,1 780 €,ESSENCE,69 000 KM,2005,MANUELLE,-
Logan,Mahindra, 21.01.2022, INDE,1 669 €,ESSENCE,45 000 KM,2007,MANUELLE,-
City,Honda, 21.01.2022, INDE,5 006 €,ESSENCE,46 000 KM,2009,MANUELLE,-
Xuv500,Mahindra, 21.01.2022, INDE,10 013 €,DIESEL,82 775 KM,2012,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 338 €,DIESEL,85 000 KM,2011,MANUELLE,-
Bolero,Mahindra, 21.01.2022, INDE,6 675 €,DIESEL,67 658 KM,2013,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,1 558 €,DIESEL,60 000 KM,2005,MANUELLE,-
Serie 5,Bmw, 27.12.2023, FRANCE,NC,ESSENCE,154 500 KM,2003,MANUELLE,92130
Indica vista,Tata, 21.01.2022, INDE,3 449 €,DIESEL,55 000 KM,2010,MANUELLE,-
Micra,Nissan, 21.01.2022, INDE,4 339 €,ESSENCE,71 425 KM,2010,-,-
Figo,Ford, 21.01.2022, INDE,3 282 €,DIESEL,75 500 KM,2010,MANUELLE,-
Nano,Tata, 21.01.2022, INDE,1 113 €,ESSENCE,30 000 KM,2011,MANUELLE,-
Octavia,Skoda, 21.01.2022, INDE,3 894 €,DIESEL,114 398 KM,2007,MANUELLE,-
Manza,Tata, 21.01.2022, INDE,3 226 €,DIESEL,100 000 KM,2011,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,1 947 €,DIESEL,130 000 KM,2007,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,3 059 €,DIESEL,56 000 KM,2011,MANUELLE,-
City,Honda, 21.01.2022, INDE,6 241 €,ESSENCE,48 522 KM,2011,MANUELLE,-
City,Honda, 21.01.2022, INDE,6 397 €,ESSENCE,52 232 KM,2011,MANUELLE,-
City,Honda, 21.01.2022, INDE,6 119 €,DIESEL,42 577 KM,2011,MANUELLE,-
City,Honda, 21.01.2022, INDE,5 507 €,ESSENCE,46 000 KM,2011,MANUELLE,-
Laura,Skoda, 21.01.2022, INDE,8 344 €,DIESEL,37 000 KM,2011,AUTOMATIQUE,-
S60,Volvo, 21.01.2022, INDE,46 725 €,ESSENCE,3 000 KM,2015,AUTOMATIQUE,-
Xylo,Mahindra, 21.01.2022, INDE,3 894 €,DIESEL,65 000 KM,2011,MANUELLE,-
Qualis,Toyota, 21.01.2022, INDE,4 283 €,DIESEL,190 000 KM,2002,MANUELLE,-
Yeti,Skoda, 21.01.2022, INDE,9 456 €,DIESEL,68 985 KM,2011,MANUELLE,-
Corolla,Toyota, 21.01.2022, INDE,5 952 €,ESSENCE,125 000 KM,2010,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,4 728 €,DIESEL,64 118 KM,2012,MANUELLE,-
Xuv500,Mahindra, 21.01.2022, INDE,12 794 €,DIESEL,72 000 KM,2013,MANUELLE,-
Sumo grande,Tata, 21.01.2022, INDE,3 560 €,DIESEL,65 000 KM,2012,MANUELLE,-
Safari,Tata, 21.01.2022, INDE,2 726 €,DIESEL,75 000 KM,2006,MANUELLE,-
Pajero,Mitsubishi, 21.01.2022, INDE,9 456 €,DIESEL,123 141 KM,2006,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,3 059 €,DIESEL,32 000 KM,2011,MANUELLE,-
Xuv500,Mahindra, 21.01.2022, INDE,10 847 €,DIESEL,60 000 KM,2014,MANUELLE,-
Serie 5,Bmw, 27.12.2023, FRANCE,NC,ESSENCE,154 500 KM,2003,MANUELLE,92130
Indica,Tata, 21.01.2022, INDE,2 225 €,DIESEL,65 000 KM,2009,MANUELLE,-
Indica,Tata, 21.01.2022, INDE,2 893 €,DIESEL,56 264 KM,2010,MANUELLE,-
Innova,Toyota, 21.01.2022, INDE,11 959 €,DIESEL,61 290 KM,2013,MANUELLE,-
Fiesta,Ford, 21.01.2022, INDE,4 061 €,ESSENCE,44 600 KM,2009,MANUELLE,-
City,Honda, 21.01.2022, INDE,6 397 €,ESSENCE,41 000 KM,2010,MANUELLE,-
Bolero,Mahindra, 21.01.2022, INDE,5 841 €,DIESEL,36 000 KM,2012,MANUELLE,-
Laura,Skoda, 21.01.2022, INDE,8 344 €,ESSENCE,35 000 KM,2011,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,3 059 €,DIESEL,43 163 KM,2009,MANUELLE,-
Indica vista,Tata, 21.01.2022, INDE,2 726 €,DIESEL,80 000 KM,2009,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,3 338 €,DIESEL,57 000 KM,2011,MANUELLE,-
Indigo,Tata, 21.01.2022, INDE,2 503 €,DIESEL,100 000 KM,2011,MANUELLE,-
